ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,pad_0,oldSortId,pad_1
1413700,Crystal Ring Shield [Giant Shield],4802,2218,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,1502010,1502010,1502010,1502010,1502010,1502010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2218,[0|0|0|0|0|0|0|0]
1413800,Crystal Ring Shield [Bonewheel Shield],4802,2219,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,1506010,1506010,1506010,1506010,1506010,1506010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2219,[0|0|0|0|0|0|0|0]
1413900,Crystal Ring Shield [Effigy Shield],4802,2220,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9000010,9000010,9000010,9000010,9000010,9000010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2220,[0|0|0|0|0|0|0|0]
1414000,Crystal Ring Shield [Sanctus],4802,2221,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9001010,9001010,9001010,9001010,9001010,9001010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2221,[0|0|0|0|0|0|0|0]
1414100,Crystal Ring Shield [Bloodshield],4802,2222,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9002010,9002010,9002010,9002010,9002010,9002010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2222,[0|0|0|0|0|0|0|0]
1414200,Crystal Ring Shield [Black Iron Greatshield],4802,2223,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9003010,9003010,9003010,9003010,9003010,9003010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2223,[0|0|0|0|0|0|0|0]
1414300,Crystal Ring Shield,4802,2224,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9004010,9004010,9004010,9004010,9004010,9004010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2224,[0|0|0|0|0|0|0|0]
1414400,Crystal Ring Shield,4802,2225,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9005010,9005010,9005010,9005010,9005010,9005010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2225,[0|0|0|0|0|0|0|0]
1414500,Crystal Ring Shield,4802,2226,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9006010,9006010,9006010,9006010,9006010,9006010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2226,[0|0|0|0|0|0|0|0]
1414600,Crystal Ring Shield,4802,2227,1498000,3,1,240,5000,1000,0,0,0,0,70,90,70,40,-1,-1,-1,-1,-1,-1,1700,9007010,9007010,9007010,9007010,9007010,9007010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,1531,120,120,120,1,10,0,100,0,0,20,20,0,0,40,1200,1531,-1,0,-1,7,0,12,48,2,0,54,50,0,1,92,0,15,10,0,0,0,99,0,0,30,20,0,4,0,0,0,30,30,85,50,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,2227,[0|0|0|0|0|0|0|0]
1450000,Heater Shield,4800,2331,1499000,2,0,500,200,50,31,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,0,1450000,1450000,1450000,1450000,1450000,1450000,1450005,1450005,1450005,1450005,1450005,1450010,1450010,1450010,1450010,1450010,1,1,1,1,100700,100710,100720,1515,121,250,250,1,10,60,0,0,0,25,20,0,0,55,6000,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,8,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,85,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2331,[0|0|0|0|0|0|0|0]
1450100,Heater Shield [Crystal],4800,2332,1499000,2,0,500,200,1,31,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,100,1450010,1450010,1450010,1450010,1450010,1450010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1515,121,25,25,1,10,60,0,0,0,25,20,0,0,55,6100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,8,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,85,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2332,[0|0|0|0|0|0|0|0]
1450200,Heater Shield [Lightning],4800,2333,1499000,2,0,500,200,500,0,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,200,1450010,1450010,1450010,1450010,1450010,1450010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1515,121,250,250,1,10,60,0,0,60,25,20,0,0,55,5200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,0,0,15,8,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,85,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2333,[0|0|0|0|0|0|0|0]
1450400,Heater Shield [Magic],4800,2334,1499000,2,0,500,200,50,8,0,22,0,100,30,70,50,-1,-1,-1,-1,-1,-1,400,1450005,1450005,1450005,1450005,1450005,1450005,1450405,1450405,1450405,1450405,1450405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1515,121,250,250,1,10,45,49,0,0,25,20,0,0,55,5400,-1,20,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,8,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,85,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2334,[0|0|0|0|0|0|0|0]
1450600,Heater Shield [Divine],4800,2335,1499000,2,0,500,200,100,10,0,0,25,100,30,70,50,-1,-1,-1,-1,-1,-1,600,1450005,1450005,1450005,1450005,1450005,1450005,1450605,1450605,1450605,1450605,1450605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1515,121,250,250,1,10,41,50,0,0,25,20,0,0,55,5600,-1,22,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,8,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,85,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2335,[0|0|0|0|0|0|0|0]
1450800,Heater Shield [Fire],4800,2336,1499000,2,0,500,200,50,0,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,800,1450005,1450005,1450005,1450005,1450005,1450005,1450805,1450805,1450805,1450805,1450805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1515,121,250,250,1,10,60,0,60,0,25,20,0,0,55,5800,-1,24,0,-1,7,0,12,48,0,0,54,50,0,2,0,0,15,8,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,85,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,2336,[0|0|0|0|0|0|0|0]
1451000,Knight Shield,4800,2371,1499000,5.5,1,400,200,50,31,0,0,0,100,30,60,40,-1,-1,-1,-1,-1,-1,0,1451000,1451000,1451000,1451000,1451000,1451000,1451005,1451005,1451005,1451005,1451005,1451010,1451010,1451010,1451010,1451010,1,1,1,1,100700,100710,100720,1516,122,200,200,1,10,68,0,0,0,25,20,0,0,56,6000,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2371,[0|0|0|0|0|0|0|0]
1451100,Knight Shield [Crystal],4800,2372,1499000,5.5,1,400,200,1,31,0,0,0,100,30,60,40,-1,-1,-1,-1,-1,-1,100,1451010,1451010,1451010,1451010,1451010,1451010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1516,122,20,20,1,10,68,0,0,0,25,20,0,0,56,6100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2372,[0|0|0|0|0|0|0|0]
1451200,Knight Shield [Lightning],4800,2373,1499000,5.5,1,400,200,500,0,0,0,0,100,30,60,40,-1,-1,-1,-1,-1,-1,200,1451010,1451010,1451010,1451010,1451010,1451010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1516,122,200,200,1,10,68,0,0,68,25,20,0,0,56,5200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2373,[0|0|0|0|0|0|0|0]
1451400,Knight Shield [Magic],4800,2374,1499000,5.5,1,400,200,50,8,0,22,0,100,30,60,40,-1,-1,-1,-1,-1,-1,400,1451005,1451005,1451005,1451005,1451005,1451005,1451405,1451405,1451405,1451405,1451405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1516,122,200,200,1,10,51,55,0,0,25,20,0,0,56,5400,-1,20,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2374,[0|0|0|0|0|0|0|0]
1451600,Knight Shield [Divine],4800,2375,1499000,5.5,1,400,200,100,10,0,0,25,100,30,60,40,-1,-1,-1,-1,-1,-1,600,1451005,1451005,1451005,1451005,1451005,1451005,1451605,1451605,1451605,1451605,1451605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1516,122,200,200,1,10,46,56,0,0,25,20,0,0,56,5600,-1,22,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2375,[0|0|0|0|0|0|0|0]
1451800,Knight Shield [Fire],4800,2376,1499000,5.5,1,400,200,50,0,0,0,0,100,30,60,40,-1,-1,-1,-1,-1,-1,800,1451005,1451005,1451005,1451005,1451005,1451005,1451805,1451805,1451805,1451805,1451805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1516,122,200,200,1,10,68,0,68,0,25,20,0,0,56,5800,-1,24,0,-1,7,0,12,48,0,0,54,50,0,2,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,68,78,90,55,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,2376,[0|0|0|0|0|0|0|0]
1452000,Tower Kite Shield,4800,2341,1499000,3,1,500,200,50,31,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,0,1452000,1452000,1452000,1452000,1452000,1452000,1452005,1452005,1452005,1452005,1452005,1452010,1452010,1452010,1452010,1452010,1,1,1,1,100700,100710,100720,1513,123,250,250,1,10,64,0,0,0,25,20,0,0,58,6000,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,85,85,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2341,[0|0|0|0|0|0|0|0]
1452100,Tower Kite Shield [Crystal],4800,2342,1499000,3,1,500,200,1,31,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,100,1452010,1452010,1452010,1452010,1452010,1452010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1513,123,25,25,1,10,64,0,0,0,25,20,0,0,58,6100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,85,85,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2342,[0|0|0|0|0|0|0|0]
1452200,Tower Kite Shield [Lightning],4800,2343,1499000,3,1,500,200,500,0,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,200,1452010,1452010,1452010,1452010,1452010,1452010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1513,123,250,250,1,10,64,0,0,64,25,20,0,0,58,5200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,85,85,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2343,[0|0|0|0|0|0|0|0]
1452400,Tower Kite Shield [Magic],4800,2344,1499000,3,1,500,200,50,8,0,22,0,100,30,70,50,-1,-1,-1,-1,-1,-1,400,1452005,1452005,1452005,1452005,1452005,1452005,1452405,1452405,1452405,1452405,1452405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1513,123,250,250,1,10,48,52,0,0,25,20,0,0,58,5400,-1,20,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,85,85,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2344,[0|0|0|0|0|0|0|0]
1452600,Tower Kite Shield [Divine],4800,2345,1499000,3,1,500,200,100,10,0,0,25,100,30,70,50,-1,-1,-1,-1,-1,-1,600,1452005,1452005,1452005,1452005,1452005,1452005,1452605,1452605,1452605,1452605,1452605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1513,123,250,250,1,10,43,53,0,0,25,20,0,0,58,5600,-1,22,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,85,85,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2345,[0|0|0|0|0|0|0|0]
1452800,Tower Kite Shield [Fire],4800,2346,1499000,3,1,500,200,50,0,0,0,0,100,30,70,50,-1,-1,-1,-1,-1,-1,800,1452005,1452005,1452005,1452005,1452005,1452005,1452805,1452805,1452805,1452805,1452805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1513,123,250,250,1,10,64,0,64,0,25,20,0,0,58,5800,-1,24,0,-1,7,0,12,48,0,0,54,50,0,2,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,85,85,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,2346,[0|0|0|0|0|0|0|0]
1453000,Grass Crest Shield,4800,2401,1499000,3,1,400,200,50,31,0,0,0,95,42,70,50,-1,-1,-1,6890,-1,-1,0,1453000,1453000,1453000,1453000,1453000,1453000,1453005,1453005,1453005,1453005,1453005,1453010,1453010,1453010,1453010,1453010,1,1,1,1,100700,100710,100720,1517,124,200,200,1,10,62,0,0,0,25,20,0,0,51,6000,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,74,74,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2401,[0|0|0|0|0|0|0|0]
1453100,Grass Crest Shield [Crystal],4800,2402,1499000,3,1,400,200,1,31,0,0,0,95,42,70,50,-1,-1,-1,6890,-1,-1,100,1453010,1453010,1453010,1453010,1453010,1453010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1517,124,20,20,1,10,62,0,0,0,25,20,0,0,51,6100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,74,74,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2402,[0|0|0|0|0|0|0|0]
1453200,Grass Crest Shield [Lightning],4800,2403,1499000,3,1,400,200,500,0,0,0,0,95,42,70,50,-1,-1,-1,6890,-1,-1,200,1453010,1453010,1453010,1453010,1453010,1453010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1517,124,200,200,1,10,62,0,0,62,25,20,0,0,51,5200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,74,74,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2403,[0|0|0|0|0|0|0|0]
1453400,Grass Crest Shield [Magic],4800,2404,1499000,3,1,400,200,50,8,0,22,0,95,42,70,50,-1,-1,-1,6890,-1,-1,400,1453005,1453005,1453005,1453005,1453005,1453005,1453405,1453405,1453405,1453405,1453405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1517,124,200,200,1,10,47,50,0,0,25,20,0,0,51,5400,-1,20,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,74,74,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2404,[0|0|0|0|0|0|0|0]
1453600,Grass Crest Shield [Divine],4800,2405,1499000,3,1,400,200,100,10,0,0,25,95,42,70,50,-1,-1,-1,6890,-1,-1,600,1453005,1453005,1453005,1453005,1453005,1453005,1453605,1453605,1453605,1453605,1453605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,1517,124,200,200,1,10,42,51,0,0,25,20,0,0,51,5600,-1,22,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,74,74,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,2405,[0|0|0|0|0|0|0|0]
1453800,Grass Crest Shield [Fire],4800,2406,1499000,3,1,400,200,50,0,0,0,0,95,42,70,50,-1,-1,-1,6890,-1,-1,800,1453005,1453005,1453005,1453005,1453005,1453005,1453805,1453805,1453805,1453805,1453805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,1517,124,200,200,1,10,62,0,62,0,25,20,0,0,51,5800,-1,24,0,-1,7,0,12,48,0,0,54,50,0,2,0,0,15,10,0,0,0,99,0,0,50,20,0,4,0,0,0,74,74,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,2406,[0|0|0|0|0|0|0|0]
1454000,Hollow Soldier Shield,4800,2361,1499000,3.5,1,500,200,50,31,0,0,0,100,30,65,50,-1,-1,-1,-1,-1,-1,0,1454000,1454000,1454000,1454000,1454000,1454000,1454005,1454005,1454005,1454005,1454005,1454010,1454010,1454010,1454010,1454010,1,1,1,1,100700,100710,100720,1502,131,250,250,1,10,66,0,0,0,25,20,0,0,56,6000,-1,16,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,11,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2361,[0|0|0|0|0|0|0|0]
1454100,Hollow Soldier Shield [Crystal],4800,2362,1499000,3.5,1,500,200,1,31,0,0,0,100,30,65,50,-1,-1,-1,-1,-1,-1,100,1454010,1454010,1454010,1454010,1454010,1454010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1502,131,25,25,1,10,66,0,0,0,25,20,0,0,56,6100,-1,17,0,-1,7,0,12,48,0,0,54,50,0,1,0,0,15,11,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,5,0,1,0,0,2362,[0|0|0|0|0|0|0|0]
1454200,Hollow Soldier Shield [Lightning],4800,2363,1499000,3.5,1,500,200,500,0,0,0,0,100,30,65,50,-1,-1,-1,-1,-1,-1,200,1454010,1454010,1454010,1454010,1454010,1454010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1502,131,250,250,1,10,66,0,0,66,25,20,0,0,56,5200,-1,18,0,-1,7,0,12,48,0,0,54,50,0,6,0,0,15,11,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,2363,[0|0|0|0|0|0|0|0]
1454400,Hollow Soldier Shield [Magic],4800,2364,1499000,3.5,1,500,200,50,8,0,22,0,100,30,65,50,-1,-1,-1,-1,-1,-1,400,1454005,1454005,1454005,1454005,1454005,1454005,1454405,1454405,1454405,1454405,1454405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1502,131,250,250,1,10,50,54,0,0,25,20,0,0,56,5400,-1,20,0,-1,7,0,12,48,0,0,54,50,1,1,0,0,15,11,0,0,0,99,0,0,50,20,0,4,0,0,0,80,80,90,50,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,2364,[0|0|0|0|0|0|0|0]
